X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
18594251.14,-5662309.239,1224,1405,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 137),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 137,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.2585,167.035,WGS84,10000,POINT (167.035 -45.2585),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18762454.9,-5898195.222,1225,1605,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 127),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 127,,Shark S20,1,,present,,,Pacific Ocean,-46.7305,168.546,WGS84,10000,POINT (168.546 -46.7305),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17722508.21,-2433183.535,1226,1106,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 50),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 50,Mature male 400 cm (TL),Shark 78472,1,male,present,25/08/2009,2009,Pacific Ocean,-21.346,159.204,WGS84,10000,POINT (159.204 -21.346),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18737408.01,-5916355.025,1227,1606,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 128),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 128,,Shark S20,1,,present,,,Pacific Ocean,-46.8422,168.321,WGS84,10000,POINT (168.321 -46.8422),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18730283.56,-5927591.678,1228,1107,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78476 - 1),NIWA,MBIS White shark tagging,Occurrence,Shark 78476 - 1,Immature male 290 cm (TL),Shark 78476,1,male,present,30/03/2009,2009,Pacific Ocean,-46.9112,168.257,WGS84,10000,POINT (168.257 -46.9112),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18632322.41,-5606279.442,1229,1303,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 35),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 35,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-44.9031,167.377,WGS84,10000,POINT (167.377 -44.9031),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18601932.19,-5643115.18,1230,1406,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 138),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 138,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.137,167.104,WGS84,10000,POINT (167.104 -45.137),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18737408.01,-5916355.025,1231,1607,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 129),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 129,,Shark S20,1,,present,,,Pacific Ocean,-46.8422,168.321,WGS84,10000,POINT (168.321 -46.8422),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18608388.72,-5615824.336,1232,1407,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 139),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 139,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-44.9638,167.162,WGS84,10000,POINT (167.162 -44.9638),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18674512.5,-5840406.217,1233,1108,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78476 - 2),NIWA,MBIS White shark tagging,Occurrence,Shark 78476 - 2,Immature male 290 cm (TL),Shark 78476,1,male,present,,2009,Pacific Ocean,-46.3735,167.756,WGS84,10000,POINT (167.756 -46.3735),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18648018.46,-5660443.326,1234,1304,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 36),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 36,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.2467,167.518,WGS84,10000,POINT (167.518 -45.2467),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18772807.61,-5893048.399,1235,1608,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 130),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 130,,Shark S20,1,,present,,,Pacific Ocean,-46.6988,168.639,WGS84,10000,POINT (168.639 -46.6988),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18625420.6,-5603765.169,1236,1408,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 140),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 140,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-44.8871,167.315,WGS84,10000,POINT (167.315 -44.8871),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18729838.28,-5801688.24,1237,1109,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78476 - 3),NIWA,MBIS White shark tagging,Occurrence,Shark 78476 - 3,Immature male 290 cm (TL),Shark 78476,1,male,present,,2009,Pacific Ocean,-46.133,168.253,WGS84,10000,POINT (168.253 -46.133),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18629873.38,-5719534.342,1238,1305,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 37),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 37,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.6192,167.355,WGS84,10000,POINT (167.355 -45.6192),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18772807.61,-5893048.399,1239,1609,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 131),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 131,,Shark S20,1,,present,,,Pacific Ocean,-46.6988,168.639,WGS84,10000,POINT (168.639 -46.6988),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18630207.34,-5597278.431,1240,1409,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 141),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 141,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-44.8458,167.358,WGS84,10000,POINT (167.358 -44.8458),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18601598.23,-5741158.394,1241,1306,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 38),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 38,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.7549,167.101,WGS84,10000,POINT (167.101 -45.7549),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18726053.42,-5770595.318,1242,1110,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78476 - 4),NIWA,MBIS White shark tagging,Occurrence,Shark 78476 - 4,Immature male 290 cm (TL),Shark 78476,1,male,present,,2009,Pacific Ocean,-45.9391,168.219,WGS84,10000,POINT (168.219 -45.9391),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18762120.94,-5876491.914,1243,1610,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 132),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 132,,Shark S20,1,,present,,,Pacific Ocean,-46.5967,168.543,WGS84,10000,POINT (168.543 -46.5967),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18635995.95,-5607065.296,1244,1410,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 142),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 142,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-44.9081,167.41,WGS84,10000,POINT (167.41 -44.9081),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18607720.8,-5746536.699,1245,1307,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 39),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 39,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.7886,167.156,WGS84,10000,POINT (167.156 -45.7886),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18691210.42,-5757798.575,1246,1111,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78476 - 5),NIWA,MBIS White shark tagging,Occurrence,Shark 78476 - 5,Immature male 290 cm (TL),Shark 78476,1,male,present,,2009,Pacific Ocean,-45.8591,167.906,WGS84,10000,POINT (167.906 -45.8591),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18762120.94,-5876491.914,1247,1611,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 133),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 133,,Shark S20,1,,present,,,Pacific Ocean,-46.5967,168.543,WGS84,10000,POINT (168.543 -46.5967),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18617739.56,-5617555.134,1248,1411,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 143),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 143,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-44.9748,167.246,WGS84,10000,POINT (167.246 -44.9748),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18618296.15,-5769971.049,1249,1308,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 40),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 40,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.9352,167.251,WGS84,10000,POINT (167.251 -45.9352),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18625420.6,-5722033.486,1250,1112,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78476 - 6),NIWA,MBIS White shark tagging,Occurrence,Shark 78476 - 6,Immature male 290 cm (TL),Shark 78476,1,male,present,,2009,Pacific Ocean,-45.6349,167.315,WGS84,10000,POINT (167.315 -45.6349),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18780488.65,-5874758.615,1251,1612,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 134),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 134,,Shark S20,1,,present,,,Pacific Ocean,-46.586,168.708,WGS84,10000,POINT (168.708 -46.586),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18607609.48,-5630310.336,1252,1412,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 144),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 144,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.0558,167.155,WGS84,10000,POINT (167.155 -45.0558),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18605383.09,-5766882.364,1253,1309,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 41),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 41,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-45.9159,167.135,WGS84,10000,POINT (167.135 -45.9159),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
